event,repetition,event_median_balanced_norm_W1
GW240618_071627,3,0.049117023491218464
GW240618_071627,4,0.039802153214727985
GW240618_071627,5,0.04541772590736808
GW240618_071627,6,0.037941013494404034
GW240618_071627,7,0.04973845108765342
GW240618_071627,8,0.0436450674902656
GW240618_071627,9,0.04271694433274642
GW240618_071627,10,0.05500796987827082
GW240618_071627,11,0.04444332108089793
GW240618_071627,12,0.04057963111369972
GW240618_071627,13,0.04127705639852422
GW240618_071627,14,0.04457534835390587
GW240618_071627,15,0.04433192083296022
GW240618_071627,16,0.043624995018714634
GW240618_071627,17,0.04461803122451154
GW240618_071627,18,0.038966027529776445
GW240618_071627,19,0.041057764076542685
GW240618_071627,20,0.050114975434000994
GW240618_071627,21,0.04726415961617404
GW240618_071627,22,0.038837541581731035
GW240618_071627,23,0.036248038276205805
GW240618_071627,24,0.046674728564409435
GW240618_071627,25,0.047524482365399474
GW240618_071627,26,0.04425751430624642
GW240618_071627,27,0.04574914818854373
GW240618_071627,28,0.044007603599696354
GW240618_071627,29,0.03409808095176066
GW240618_071627,30,0.043886610472228506
GW240618_071627,31,0.0529212692315724
GW240618_071627,32,0.04190223228014575
GW240618_071627,33,0.035682736382554224
GW240618_071627,34,0.05034819737455403
GW240618_071627,35,0.05278159782127432
GW240618_071627,36,0.04519153285246348
GW240618_071627,37,0.05664501470409478
GW240618_071627,38,0.039893666485389966
GW240618_071627,39,0.049087701065947634
GW240618_071627,40,0.0395157405716464
GW240618_071627,41,0.046397977924929605
GW240618_071627,42,0.03960982363984411
GW240618_071627,43,0.047923004439677556
GW240618_071627,44,0.05340653159022918
GW240618_071627,45,0.038470066975042426
GW240618_071627,46,0.04408940130148753
GW240618_071627,47,0.04439917336898029
GW240618_071627,48,0.037688466348313396
GW240618_071627,49,0.04636172027623991
GW240618_071627,50,0.04886495533809217
GW240618_071627,51,0.03549944031541025
GW240618_071627,52,0.038967342244502434
GW240618_071627,53,0.047825352750315256
GW240618_071627,54,0.056362238562641255
GW240618_071627,55,0.03462172005393199
GW240618_071627,56,0.04511582077430826
GW240618_071627,57,0.038403555784336865
GW240618_071627,58,0.043484375312392305
GW240618_071627,59,0.04437615938832097
GW240618_071627,60,0.045907641017432936
GW240618_071627,61,0.055057760200323935
GW240618_071627,62,0.038661134152157856
GW240618_071627,63,0.04401294489259189
GW240618_071627,64,0.05115622734015645
GW240618_071627,65,0.04739792555677138
GW240618_071627,66,0.04326765925796164
GW240618_071627,67,0.05009025571050238
GW240618_071627,68,0.05117700124503984
GW240618_071627,69,0.0496573431023179
GW240618_071627,70,0.050931638571444955
GW240618_071627,71,0.05088894958923997
GW240618_071627,72,0.043864669123000744
GW240618_071627,73,0.05033378978326804
GW240618_071627,74,0.0448738205158443
GW240618_071627,75,0.03441248572631739
GW240618_071627,76,0.0625326070295294
GW240618_071627,77,0.04347677718118737
GW240618_071627,78,0.04496933925989907
GW240618_071627,79,0.04983423603365922
GW240621_214041,0,0.06098693172820363
GW240621_214041,1,0.05632156854751244
GW240621_214041,2,0.055599355076582646
GW240621_214041,3,0.04548573851308102
GW240621_214041,4,0.058838191091279406
GW240621_214041,5,0.059683628495287216
GW240621_214041,6,0.05147342942066059
GW240621_214041,7,0.05038700916432122
GW240621_214041,8,0.06003617549892233
GW240621_214041,9,0.060689953588437394
GW240621_214041,10,0.053607600586837105
GW240621_214041,11,0.06307835280773104
GW240621_214041,12,0.05520968276172123
GW240621_214041,13,0.06344268702811831
GW240621_214041,14,0.05487332103827341
GW240621_214041,15,0.0517414227558055
GW240621_214041,16,0.0635093921539736
GW240621_214041,17,0.054805447407360784
GW240621_214041,18,0.05361717406309579
GW240621_214041,19,0.0660971082640626
GW240621_214041,20,0.05939717826640365
GW240621_214041,21,0.05734678673142446
GW240621_214041,22,0.04521598763381142
GW240621_214041,23,0.06817494941924997
GW240621_214041,24,0.058792165950375584
GW240621_214041,25,0.06461551409204103
GW240621_214041,26,0.05468217552230601
GW240621_214041,27,0.051051287745018034
GW240621_214041,28,0.05840181926615714
GW240621_214041,29,0.059459674723295275
GW240621_214041,30,0.056318403657352106
GW240621_214041,31,0.06532451229885372
GW240621_214041,32,0.04998155638620542
GW240621_214041,33,0.06258979284126881
GW240621_214041,34,0.062356443810887875
GW240621_214041,35,0.05454950240488912
GW240621_214041,36,0.05601638806197119
GW240621_214041,37,0.05927120514302041
GW240621_214041,38,0.050562311861073836
GW240621_214041,39,0.05292983583392023
GW240621_214041,40,0.043842273686062666
GW240621_214041,41,0.07051915760243081
GW240621_214041,42,0.058541691222948146
GW240621_214041,43,0.056137990924144
GW240621_214041,44,0.049407937354318636
GW240621_214041,45,0.06122521485975133
GW240621_214041,46,0.04828860104429787
GW240621_214041,47,0.06229826973914268
GW240621_214041,48,0.07047089434814972
GW240621_214041,49,0.05139467172420521
GW240621_214041,50,0.06320587822257538
GW240621_214041,51,0.05105196602648309
GW240621_214041,52,0.06758880277409378
GW240621_214041,53,0.05675038553536368
GW240621_214041,54,0.05773726738207499
GW240621_214041,55,0.06983651356074337
GW240621_214041,56,0.0618179657224176
GW240621_214041,57,0.05576852497210663
GW240621_214041,58,0.05627896873164495
GW240621_214041,59,0.061381250084330374
GW240621_214041,60,0.061664547109440374
GW240621_214041,61,0.05832766723375647
