event,repetition,event_median_balanced_norm_W1
GW230630_125806,77,0.10280381011154058
GW230630_125806,78,0.09832811717737731
GW230630_125806,79,0.0952011851783053
GW230702_185453,0,0.10203755157423379
GW230702_185453,1,0.09812228456442486
GW230702_185453,2,0.09904880216718932
GW230702_185453,3,0.09478989887707917
GW230702_185453,4,0.10815253349568846
GW230702_185453,5,0.1030215237894189
GW230702_185453,6,0.09773003368265243
GW230702_185453,7,0.11405576579171223
GW230702_185453,8,0.10405869566322264
GW230702_185453,9,0.10252682224644963
GW230702_185453,10,0.11151850112442666
GW230702_185453,11,0.09786208755753191
GW230702_185453,12,0.10229791004272613
GW230702_185453,13,0.10311764438858939
GW230702_185453,14,0.09331049597298544
GW230702_185453,15,0.10198141632956881
GW230702_185453,16,0.09721635058285998
GW230702_185453,17,0.09288608704031627
GW230702_185453,18,0.08515977086184665
GW230702_185453,19,0.08462166475205768
GW230702_185453,20,0.11515932744429674
GW230702_185453,21,0.0979527790827657
GW230702_185453,22,0.10779712703883987
GW230702_185453,23,0.09290153977919863
GW230702_185453,24,0.10858528930947148
GW230702_185453,25,0.10956271222411748
GW230702_185453,26,0.10480594847949783
GW230702_185453,27,0.11289590535858461
GW230702_185453,28,0.10621452052666351
GW230702_185453,29,0.08426550463282112
GW230702_185453,30,0.10133248410243464
GW230702_185453,31,0.10646148123252352
GW230702_185453,32,0.11199044479375957
GW230702_185453,33,0.09769512629774675
GW230702_185453,34,0.09925750593500828
GW230702_185453,35,0.1063674133305391
GW230702_185453,36,0.1231351615644389
GW230702_185453,37,0.1170122320531608
GW230702_185453,38,0.09029202027953827
GW230702_185453,39,0.10484442627781489
GW230702_185453,40,0.09557044024861305
GW230702_185453,41,0.0847131867160615
GW230702_185453,42,0.08622596212752699
GW230702_185453,43,0.10669555380602812
GW230702_185453,44,0.11053818683391776
GW230702_185453,45,0.09484416661873205
GW230702_185453,46,0.10956532617396504
GW230702_185453,47,0.0830790593989931
GW230702_185453,48,0.08621684695694945
GW230702_185453,49,0.09967769486500032
GW230702_185453,50,0.08895102596275756
GW230702_185453,51,0.1017564646783521
GW230702_185453,52,0.10255975269210835
GW230702_185453,53,0.10152720814017663
GW230702_185453,54,0.10017671339424679
GW230702_185453,55,0.10018287024964281
GW230702_185453,56,0.10665711792300686
GW230702_185453,57,0.10101050278194484
GW230702_185453,58,0.10908111449423281
GW230702_185453,59,0.10643833037962701
GW230702_185453,60,0.10885250322288312
GW230702_185453,61,0.10589367699309636
GW230702_185453,62,0.09937278943482576
GW230702_185453,63,0.10826736948668876
GW230702_185453,64,0.10377699497762463
GW230702_185453,65,0.08832109435183398
GW230702_185453,66,0.1159840654763286
GW230702_185453,67,0.10125473029549566
GW230702_185453,68,0.1031978287937308
GW230702_185453,69,0.0958331163589428
GW230702_185453,70,0.11447737198255736
GW230702_185453,71,0.09509128473411643
GW230702_185453,72,0.09646694970140257
GW230702_185453,73,0.11334975899775623
GW230702_185453,74,0.1177327195933031
GW230702_185453,75,0.11078021288088596
GW230702_185453,76,0.09724823919272019
GW230702_185453,77,0.0987165063267937
GW230702_185453,78,0.09754065554827589
